User ID,User Name,AWS Service,Interaction Type,Interaction Frequency,Rating
46,Eric Anderson,AWS Cloud Migration,View,20,5
46,Eric Anderson,AWS Amplify,Comment,9,3
46,Eric Anderson,AWS Lambda,View,15,5
46,Eric Anderson,AWS EC2,View,9,5
46,Eric Anderson,AWS S3,Comment,5,4
46,Eric Anderson,AWS Identity and Access Management (IAM),Like,4,3
46,Eric Anderson,AWS Security Hub,Purchase,4,3
46,Eric Anderson,AWS GuardDuty,Comment,8,1
46,Eric Anderson,AWS WAF,View,5,1
47,Amanda Gutierrez,AWS Well-Architected Framework,Purchase,4,2
47,Amanda Gutierrez,AWS Solutions Architect Consulting,Comment,5,2
47,Amanda Gutierrez,AWS Cloud Migration,Purchase,8,1
47,Amanda Gutierrez,AWS Amplify,Purchase,11,5
47,Amanda Gutierrez,AWS Lambda,Purchase,9,2
47,Amanda Gutierrez,AWS EC2,Comment,13,1
47,Amanda Gutierrez,AWS S3,Comment,17,3
47,Amanda Gutierrez,AWS Identity and Access Management (IAM),Like,12,1
47,Amanda Gutierrez,AWS Security Hub,Comment,7,1
47,Amanda Gutierrez,AWS GuardDuty,Like,20,2
47,Amanda Gutierrez,AWS WAF,Like,19,1
48,Michael Allen,AWS Well-Architected Framework,Like,14,1
48,Michael Allen,AWS Solutions Architect Consulting,Comment,16,1
48,Michael Allen,AWS Cloud Migration,Like,8,4
48,Michael Allen,AWS Amplify,Purchase,9,4
48,Michael Allen,AWS Lambda,View,15,3
48,Michael Allen,AWS EC2,Comment,14,4
48,Michael Allen,AWS S3,View,16,3
48,Michael Allen,AWS Identity and Access Management (IAM),Comment,20,1
48,Michael Allen,AWS Security Hub,Comment,20,5
48,Michael Allen,AWS GuardDuty,Purchase,20,1
48,Michael Allen,AWS WAF,Comment,10,3
49,Richard Davis,AWS Well-Architected Framework,Purchase,9,1
49,Richard Davis,AWS Solutions Architect Consulting,Comment,9,2
49,Richard Davis,AWS Cloud Migration,View,12,2
49,Richard Davis,AWS Amplify,Like,10,3
49,Richard Davis,AWS Lambda,Comment,16,5
49,Richard Davis,AWS EC2,Purchase,11,4
49,Richard Davis,AWS S3,Comment,3,1
49,Richard Davis,AWS Identity and Access Management (IAM),View,10,3
49,Richard Davis,AWS Security Hub,Purchase,11,4
49,Richard Davis,AWS GuardDuty,Like,3,1
49,Richard Davis,AWS WAF,Like,15,5
50,Daniel Olson,AWS Well-Architected Framework,Comment,3,5
50,Daniel Olson,AWS Solutions Architect Consulting,Comment,4,5
50,Daniel Olson,AWS Cloud Migration,View,8,2
50,Daniel Olson,AWS Amplify,View,4,3
50,Daniel Olson,AWS Lambda,Purchase,6,5
50,Daniel Olson,AWS EC2,Comment,11,1
50,Daniel Olson,AWS S3,Purchase,9,2
50,Daniel Olson,AWS Identity and Access Management (IAM),Like,16,4
50,Daniel Olson,AWS Security Hub,View,12,5
50,Daniel Olson,AWS GuardDuty,Purchase,7,2
50,Daniel Olson,AWS WAF,Purchase,11,5
51,Christine Wu,AWS Well-Architected Framework,View,18,5
51,Christine Wu,AWS Solutions Architect Consulting,View,17,3
51,Christine Wu,AWS Cloud Migration,Purchase,3,4
51,Christine Wu,AWS Amplify,Like,5,4
51,Christine Wu,AWS Lambda,Purchase,12,1
51,Christine Wu,AWS EC2,Like,3,3
51,Christine Wu,AWS S3,Purchase,8,2
51,Christine Wu,AWS Identity and Access Management (IAM),Purchase,14,5
51,Christine Wu,AWS Security Hub,Purchase,20,5
51,Christine Wu,AWS GuardDuty,Purchase,19,3
51,Christine Wu,AWS WAF,Like,14,2
52,Annette Horn,AWS Well-Architected Framework,Comment,20,5
52,Annette Horn,AWS Solutions Architect Consulting,Purchase,19,3
52,Annette Horn,AWS Cloud Migration,Purchase,17,1
52,Annette Horn,AWS Amplify,Purchase,11,3
52,Annette Horn,AWS Lambda,Purchase,1,5
52,Annette Horn,AWS EC2,Comment,2,5
52,Annette Horn,AWS S3,Purchase,10,3
52,Annette Horn,AWS Identity and Access Management (IAM),View,9,3
52,Annette Horn,AWS Security Hub,View,7,3
52,Annette Horn,AWS GuardDuty,Purchase,9,1
52,Annette Horn,AWS WAF,Like,3,3
53,Rebecca Jenkins,AWS Well-Architected Framework,Purchase,8,5
53,Rebecca Jenkins,AWS Solutions Architect Consulting,Purchase,8,3
53,Rebecca Jenkins,AWS Cloud Migration,View,16,2
53,Rebecca Jenkins,AWS Amplify,View,6,4
53,Rebecca Jenkins,AWS Lambda,Comment,17,4
53,Rebecca Jenkins,AWS EC2,View,17,1
53,Rebecca Jenkins,AWS S3,Comment,10,4
53,Rebecca Jenkins,AWS Identity and Access Management (IAM),View,8,2
53,Rebecca Jenkins,AWS Security Hub,Purchase,6,4
53,Rebecca Jenkins,AWS GuardDuty,View,6,4
53,Rebecca Jenkins,AWS WAF,View,2,2
54,Mark Schmidt,AWS Well-Architected Framework,Purchase,9,2
54,Mark Schmidt,AWS Solutions Architect Consulting,View,20,1
54,Mark Schmidt,AWS Cloud Migration,Comment,2,4
54,Mark Schmidt,AWS Amplify,View,1,5
54,Mark Schmidt,AWS Lambda,View,16,5
54,Mark Schmidt,AWS EC2,Comment,3,2
54,Mark Schmidt,AWS S3,View,18,2
54,Mark Schmidt,AWS Identity and Access Management (IAM),Purchase,8,5
54,Mark Schmidt,AWS Security Hub,Comment,6,5
54,Mark Schmidt,AWS GuardDuty,View,3,1
54,Mark Schmidt,AWS WAF,Comment,3,5
55,Steven Johnson,AWS Well-Architected Framework,Purchase,10,5
55,Steven Johnson,AWS Solutions Architect Consulting,View,2,1
55,Steven Johnson,AWS Cloud Migration,View,1,2
55,Steven Johnson,AWS Amplify,Like,10,5
55,Steven Johnson,AWS Lambda,Comment,5,5
55,Steven Johnson,AWS EC2,Like,14,4
55,Steven Johnson,AWS S3,Like,11,2
55,Steven Johnson,AWS Identity and Access Management (IAM),Like,7,1
55,Steven Johnson,AWS Security Hub,Comment,15,5
55,Steven Johnson,AWS GuardDuty,Like,5,2
55,Steven Johnson,AWS WAF,Purchase,4,5
56,Patrick Brady,AWS Well-Architected Framework,Purchase,2,1
56,Patrick Brady,AWS Solutions Architect Consulting,Purchase,6,2
56,Patrick Brady,AWS Cloud Migration,Like,1,5
56,Patrick Brady,AWS Amplify,Comment,16,3
56,Patrick Brady,AWS Lambda,Like,2,3
56,Patrick Brady,AWS EC2,Purchase,7,2
56,Patrick Brady,AWS S3,View,18,2
56,Patrick Brady,AWS Identity and Access Management (IAM),View,12,5
56,Patrick Brady,AWS Security Hub,Purchase,17,4
56,Patrick Brady,AWS GuardDuty,View,18,4
56,Patrick Brady,AWS WAF,Like,5,2
57,Ashley Brewer,AWS Well-Architected Framework,View,6,4
57,Ashley Brewer,AWS Solutions Architect Consulting,Comment,7,1
57,Ashley Brewer,AWS Cloud Migration,View,4,2
57,Ashley Brewer,AWS Amplify,Comment,17,2
57,Ashley Brewer,AWS Lambda,Comment,5,3
57,Ashley Brewer,AWS EC2,View,6,4
57,Ashley Brewer,AWS S3,View,8,5
57,Ashley Brewer,AWS Identity and Access Management (IAM),View,12,4
57,Ashley Brewer,AWS Security Hub,Comment,17,5
57,Ashley Brewer,AWS GuardDuty,View,3,4
57,Ashley Brewer,AWS WAF,Comment,10,5
58,Eric Thompson,AWS Well-Architected Framework,Like,10,4
58,Eric Thompson,AWS Solutions Architect Consulting,Like,13,2
58,Eric Thompson,AWS Cloud Migration,Like,1,2
58,Eric Thompson,AWS Amplify,Like,17,4
58,Eric Thompson,AWS Lambda,Purchase,1,5
58,Eric Thompson,AWS EC2,Purchase,3,1
58,Eric Thompson,AWS S3,Like,12,5
58,Eric Thompson,AWS Identity and Access Management (IAM),View,17,2
58,Eric Thompson,AWS Security Hub,Comment,18,3
58,Eric Thompson,AWS GuardDuty,Purchase,1,3
58,Eric Thompson,AWS WAF,Like,14,4
59,Michael Reed,AWS Well-Architected Framework,Comment,17,3
59,Michael Reed,AWS Solutions Architect Consulting,View,9,1
59,Michael Reed,AWS Cloud Migration,Like,5,2
59,Michael Reed,AWS Amplify,Purchase,16,3
59,Michael Reed,AWS Lambda,Purchase,11,2
59,Michael Reed,AWS EC2,Like,10,4
59,Michael Reed,AWS S3,Comment,20,5
59,Michael Reed,AWS Identity and Access Management (IAM),Like,17,5
59,Michael Reed,AWS Security Hub,Purchase,5,3
59,Michael Reed,AWS GuardDuty,View,6,5
59,Michael Reed,AWS WAF,Comment,8,4
60,Jonathon Rogers Jr.,AWS Well-Architected Framework,Purchase,12,1
60,Jonathon Rogers Jr.,AWS Solutions Architect Consulting,Like,3,5
60,Jonathon Rogers Jr.,AWS Cloud Migration,View,12,1
60,Jonathon Rogers Jr.,AWS Amplify,Like,10,1
60,Jonathon Rogers Jr.,AWS Lambda,Like,3,3
60,Jonathon Rogers Jr.,AWS EC2,View,3,2
60,Jonathon Rogers Jr.,AWS S3,Comment,5,1
60,Jonathon Rogers Jr.,AWS Identity and Access Management (IAM),Comment,9,1
60,Jonathon Rogers Jr.,AWS Security Hub,View,15,1
60,Jonathon Rogers Jr.,AWS GuardDuty,Comment,19,4
60,Jonathon Rogers Jr.,AWS WAF,Purchase,1,5
61,Mary Porter,AWS Well-Architected Framework,Purchase,3,3
61,Mary Porter,AWS Solutions Architect Consulting,View,19,5
61,Mary Porter,AWS Cloud Migration,Like,12,5
61,Mary Porter,AWS Amplify,Purchase,17,2
61,Mary Porter,AWS Lambda,Like,8,1
61,Mary Porter,AWS EC2,View,19,5
61,Mary Porter,AWS S3,Comment,2,2
61,Mary Porter,AWS Identity and Access Management (IAM),Purchase,6,2
61,Mary Porter,AWS Security Hub,Purchase,15,4
61,Mary Porter,AWS GuardDuty,Comment,8,1
61,Mary Porter,AWS WAF,View,19,1
62,Faith Farley,AWS Well-Architected Framework,Purchase,10,3
62,Faith Farley,AWS Solutions Architect Consulting,View,15,2
62,Faith Farley,AWS Cloud Migration,Purchase,14,2
62,Faith Farley,AWS Amplify,Like,1,5
62,Faith Farley,AWS Lambda,Like,1,1
62,Faith Farley,AWS EC2,View,18,5
62,Faith Farley,AWS S3,Comment,15,5
62,Faith Farley,AWS Identity and Access Management (IAM),Like,8,3
62,Faith Farley,AWS Security Hub,Purchase,11,4
62,Faith Farley,AWS GuardDuty,Purchase,18,4
62,Faith Farley,AWS WAF,Like,16,1
63,Charles Vaughan,AWS Well-Architected Framework,Purchase,15,3
63,Charles Vaughan,AWS Solutions Architect Consulting,Comment,9,2
63,Charles Vaughan,AWS Cloud Migration,Purchase,13,5
63,Charles Vaughan,AWS Amplify,Like,6,5
63,Charles Vaughan,AWS Lambda,Comment,7,1
63,Charles Vaughan,AWS EC2,View,15,2
63,Charles Vaughan,AWS S3,Like,16,4
63,Charles Vaughan,AWS Identity and Access Management (IAM),Like,20,5
63,Charles Vaughan,AWS Security Hub,Like,1,1
63,Charles Vaughan,AWS GuardDuty,Comment,13,1
63,Charles Vaughan,AWS WAF,Purchase,16,4
64,Aaron Duncan,AWS Well-Architected Framework,Comment,7,4
64,Aaron Duncan,AWS Solutions Architect Consulting,View,2,2
64,Aaron Duncan,AWS Cloud Migration,View,4,1
64,Aaron Duncan,AWS Amplify,Comment,8,1
64,Aaron Duncan,AWS Lambda,Purchase,2,1
64,Aaron Duncan,AWS EC2,Like,7,1
64,Aaron Duncan,AWS S3,View,18,2
64,Aaron Duncan,AWS Identity and Access Management (IAM),View,9,5
64,Aaron Duncan,AWS Security Hub,Comment,16,1
64,Aaron Duncan,AWS GuardDuty,View,9,2
64,Aaron Duncan,AWS WAF,View,11,2
65,Brian Stein,AWS Well-Architected Framework,Like,10,1
65,Brian Stein,AWS Solutions Architect Consulting,Like,19,5
65,Brian Stein,AWS Cloud Migration,Comment,1,1
65,Brian Stein,AWS Amplify,Purchase,2,5
65,Brian Stein,AWS Lambda,View,2,2
65,Brian Stein,AWS EC2,Comment,5,1
65,Brian Stein,AWS S3,Like,18,5
65,Brian Stein,AWS Identity and Access Management (IAM),Purchase,11,2
65,Brian Stein,AWS Security Hub,Comment,5,2
65,Brian Stein,AWS GuardDuty,Purchase,14,1
65,Brian Stein,AWS WAF,Comment,6,2
66,Theresa Hall,AWS Well-Architected Framework,Comment,8,5
66,Theresa Hall,AWS Solutions Architect Consulting,Comment,2,3
66,Theresa Hall,AWS Cloud Migration,Purchase,3,5
66,Theresa Hall,AWS Amplify,View,5,4
66,Theresa Hall,AWS Lambda,Like,10,3
66,Theresa Hall,AWS EC2,View,12,1
66,Theresa Hall,AWS S3,Like,12,1
66,Theresa Hall,AWS Identity and Access Management (IAM),View,19,1
66,Theresa Hall,AWS Security Hub,Like,5,2
66,Theresa Hall,AWS GuardDuty,Like,1,2
66,Theresa Hall,AWS WAF,Comment,11,1
67,Sean Yates,AWS Well-Architected Framework,Like,14,5
67,Sean Yates,AWS Solutions Architect Consulting,View,20,4
67,Sean Yates,AWS Cloud Migration,Purchase,19,3
67,Sean Yates,AWS Amplify,Comment,4,1
67,Sean Yates,AWS Lambda,Like,15,1
67,Sean Yates,AWS EC2,Purchase,18,5
67,Sean Yates,AWS S3,Like,8,4
67,Sean Yates,AWS Identity and Access Management (IAM),Comment,9,5
67,Sean Yates,AWS Security Hub,Purchase,16,1
67,Sean Yates,AWS GuardDuty,Like,8,1
67,Sean Yates,AWS WAF,Purchase,12,5
68,Angela Perez,AWS Well-Architected Framework,Like,6,1
68,Angela Perez,AWS Solutions Architect Consulting,Like,11,1
68,Angela Perez,AWS Cloud Migration,Purchase,3,5
68,Angela Perez,AWS Amplify,Like,10,3
68,Angela Perez,AWS Lambda,Like,13,2
68,Angela Perez,AWS EC2,View,9,3
68,Angela Perez,AWS S3,View,1,3
68,Angela Perez,AWS Identity and Access Management (IAM),Like,4,4
68,Angela Perez,AWS Security Hub,Comment,14,3
68,Angela Perez,AWS GuardDuty,Like,5,3
68,Angela Perez,AWS WAF,Like,13,4
69,Devin White,AWS Well-Architected Framework,Comment,16,2
69,Devin White,AWS Solutions Architect Consulting,Comment,17,2
69,Devin White,AWS Cloud Migration,View,1,2
69,Devin White,AWS Amplify,Like,8,1
69,Devin White,AWS Lambda,View,8,3
69,Devin White,AWS EC2,View,2,5
69,Devin White,AWS S3,View,16,4
69,Devin White,AWS Identity and Access Management (IAM),View,18,2
69,Devin White,AWS Security Hub,View,11,4
69,Devin White,AWS GuardDuty,Comment,7,1
69,Devin White,AWS WAF,Comment,14,2
70,Troy Mcneil,AWS Well-Architected Framework,Purchase,9,1
70,Troy Mcneil,AWS Solutions Architect Consulting,Comment,18,3
70,Troy Mcneil,AWS Cloud Migration,Purchase,18,2
70,Troy Mcneil,AWS Amplify,Purchase,9,5
70,Troy Mcneil,AWS Lambda,Comment,12,4
70,Troy Mcneil,AWS EC2,Purchase,2,5
70,Troy Mcneil,AWS S3,Comment,9,4
70,Troy Mcneil,AWS Identity and Access Management (IAM),View,7,4
70,Troy Mcneil,AWS Security Hub,Like,8,4
70,Troy Mcneil,AWS GuardDuty,View,1,1
70,Troy Mcneil,AWS WAF,Purchase,9,1
71,Francisco Cannon,AWS Well-Architected Framework,Purchase,20,1
71,Francisco Cannon,AWS Solutions Architect Consulting,View,9,3
71,Francisco Cannon,AWS Cloud Migration,Comment,3,5
71,Francisco Cannon,AWS Amplify,Purchase,8,3
71,Francisco Cannon,AWS Lambda,Comment,15,4
71,Francisco Cannon,AWS EC2,Like,6,4
71,Francisco Cannon,AWS S3,Comment,2,1
71,Francisco Cannon,AWS Identity and Access Management (IAM),Purchase,8,1
71,Francisco Cannon,AWS Security Hub,Comment,14,3
71,Francisco Cannon,AWS GuardDuty,Purchase,14,5
71,Francisco Cannon,AWS WAF,Like,19,1
72,Kimberly Anthony,AWS Well-Architected Framework,Purchase,19,3
72,Kimberly Anthony,AWS Solutions Architect Consulting,Comment,18,5
72,Kimberly Anthony,AWS Cloud Migration,Purchase,11,1
72,Kimberly Anthony,AWS Amplify,View,2,3
72,Kimberly Anthony,AWS Lambda,Like,18,1
72,Kimberly Anthony,AWS EC2,Purchase,6,5
72,Kimberly Anthony,AWS S3,Comment,17,2
72,Kimberly Anthony,AWS Identity and Access Management (IAM),View,1,4
72,Kimberly Anthony,AWS Security Hub,Comment,8,5
72,Kimberly Anthony,AWS GuardDuty,Comment,11,3
72,Kimberly Anthony,AWS WAF,Comment,2,5
73,Richard Farley,AWS Well-Architected Framework,Comment,15,1
73,Richard Farley,AWS Solutions Architect Consulting,Comment,1,5
73,Richard Farley,AWS Cloud Migration,Purchase,1,3
73,Richard Farley,AWS Amplify,Purchase,16,4
73,Richard Farley,AWS Lambda,Like,17,2
73,Richard Farley,AWS EC2,Like,17,4
73,Richard Farley,AWS S3,Like,6,3
73,Richard Farley,AWS Identity and Access Management (IAM),Like,13,3
73,Richard Farley,AWS Security Hub,Like,13,1
73,Richard Farley,AWS GuardDuty,Comment,12,4
73,Richard Farley,AWS WAF,Like,13,1
74,Dawn Thompson,AWS Well-Architected Framework,Comment,9,4
74,Dawn Thompson,AWS Solutions Architect Consulting,Comment,12,5
74,Dawn Thompson,AWS Cloud Migration,Like,15,3
74,Dawn Thompson,AWS Amplify,Purchase,19,4
74,Dawn Thompson,AWS Lambda,View,6,2
74,Dawn Thompson,AWS EC2,Like,6,3
74,Dawn Thompson,AWS S3,View,17,5
74,Dawn Thompson,AWS Identity and Access Management (IAM),View,20,4
74,Dawn Thompson,AWS Security Hub,View,5,2
74,Dawn Thompson,AWS GuardDuty,Like,19,2
74,Dawn Thompson,AWS WAF,View,19,5
75,Carol Rodriguez,AWS Well-Architected Framework,View,5,3
75,Carol Rodriguez,AWS Solutions Architect Consulting,Like,15,3
75,Carol Rodriguez,AWS Cloud Migration,View,5,3
75,Carol Rodriguez,AWS Amplify,Purchase,11,5
75,Carol Rodriguez,AWS Lambda,Purchase,10,5
75,Carol Rodriguez,AWS EC2,Like,13,1
75,Carol Rodriguez,AWS S3,View,10,5
75,Carol Rodriguez,AWS Identity and Access Management (IAM),Comment,19,2
75,Carol Rodriguez,AWS Security Hub,View,15,1
75,Carol Rodriguez,AWS GuardDuty,Comment,7,2
75,Carol Rodriguez,AWS WAF,Like,11,4
76,Ashley Farley,AWS Well-Architected Framework,View,7,4
76,Ashley Farley,AWS Solutions Architect Consulting,View,14,4
76,Ashley Farley,AWS Cloud Migration,Purchase,6,3
76,Ashley Farley,AWS Amplify,View,13,5
76,Ashley Farley,AWS Lambda,View,2,1
76,Ashley Farley,AWS EC2,View,7,3
76,Ashley Farley,AWS S3,Comment,11,4
76,Ashley Farley,AWS Identity and Access Management (IAM),Purchase,11,1
76,Ashley Farley,AWS Security Hub,Purchase,18,2
76,Ashley Farley,AWS GuardDuty,Like,10,4
76,Ashley Farley,AWS WAF,Comment,5,1
77,Chelsea Williams,AWS Well-Architected Framework,View,5,3
77,Chelsea Williams,AWS Solutions Architect Consulting,Comment,18,5
77,Chelsea Williams,AWS Cloud Migration,View,13,4
77,Chelsea Williams,AWS Amplify,View,3,2
77,Chelsea Williams,AWS Lambda,Like,12,5
77,Chelsea Williams,AWS EC2,Like,8,2
77,Chelsea Williams,AWS S3,View,1,4
77,Chelsea Williams,AWS Identity and Access Management (IAM),Comment,3,3
77,Chelsea Williams,AWS Security Hub,Like,12,5
77,Chelsea Williams,AWS GuardDuty,Comment,4,1
77,Chelsea Williams,AWS WAF,Purchase,11,3
78,Melinda Lee,AWS Well-Architected Framework,Like,11,3
78,Melinda Lee,AWS Solutions Architect Consulting,Purchase,11,3
78,Melinda Lee,AWS Cloud Migration,View,15,3
78,Melinda Lee,AWS Amplify,Purchase,20,3
78,Melinda Lee,AWS Lambda,Purchase,8,4
78,Melinda Lee,AWS EC2,Purchase,12,1
78,Melinda Lee,AWS S3,View,13,2
78,Melinda Lee,AWS Identity and Access Management (IAM),Like,20,2
78,Melinda Lee,AWS Security Hub,Comment,11,1
78,Melinda Lee,AWS GuardDuty,View,2,3
78,Melinda Lee,AWS WAF,Like,12,5
79,Katherine Chan,AWS Well-Architected Framework,Comment,13,4
79,Katherine Chan,AWS Solutions Architect Consulting,Like,9,4
79,Katherine Chan,AWS Cloud Migration,Purchase,14,2
79,Katherine Chan,AWS Amplify,View,11,1
79,Katherine Chan,AWS Lambda,Purchase,3,1
79,Katherine Chan,AWS EC2,Purchase,20,2
79,Katherine Chan,AWS S3,Comment,20,5
79,Katherine Chan,AWS Identity and Access Management (IAM),Purchase,12,4
79,Katherine Chan,AWS Security Hub,Comment,7,5
79,Katherine Chan,AWS GuardDuty,View,20,5
79,Katherine Chan,AWS WAF,View,4,5
80,Stephanie Roberts,AWS Well-Architected Framework,Like,20,5
80,Stephanie Roberts,AWS Solutions Architect Consulting,Like,7,4
80,Stephanie Roberts,AWS Cloud Migration,Comment,18,2
80,Stephanie Roberts,AWS Amplify,Like,3,4
80,Stephanie Roberts,AWS Lambda,View,5,2
80,Stephanie Roberts,AWS EC2,View,2,2
80,Stephanie Roberts,AWS S3,View,11,3
80,Stephanie Roberts,AWS Identity and Access Management (IAM),Comment,19,4
80,Stephanie Roberts,AWS Security Hub,View,1,2
80,Stephanie Roberts,AWS GuardDuty,Purchase,18,4
80,Stephanie Roberts,AWS WAF,Purchase,1,1
81,Anthony Evans,AWS Well-Architected Framework,Like,8,4
81,Anthony Evans,AWS Solutions Architect Consulting,Comment,10,4
81,Anthony Evans,AWS Cloud Migration,Like,1,2
81,Anthony Evans,AWS Amplify,View,13,2
81,Anthony Evans,AWS Lambda,Purchase,18,4
81,Anthony Evans,AWS EC2,View,10,3
81,Anthony Evans,AWS S3,Like,17,1
81,Anthony Evans,AWS Identity and Access Management (IAM),View,4,2
81,Anthony Evans,AWS Security Hub,Purchase,3,5
81,Anthony Evans,AWS GuardDuty,Like,4,2
81,Anthony Evans,AWS WAF,Like,17,5
82,Tamara Lam,AWS Well-Architected Framework,Like,2,5
82,Tamara Lam,AWS Solutions Architect Consulting,Purchase,17,3
82,Tamara Lam,AWS Cloud Migration,Like,13,2
82,Tamara Lam,AWS Amplify,Like,20,1
82,Tamara Lam,AWS Lambda,Like,6,4
82,Tamara Lam,AWS EC2,View,17,4
82,Tamara Lam,AWS S3,Comment,10,3
82,Tamara Lam,AWS Identity and Access Management (IAM),Comment,18,5
82,Tamara Lam,AWS Security Hub,Comment,7,3
82,Tamara Lam,AWS GuardDuty,Comment,7,4
82,Tamara Lam,AWS WAF,Comment,11,2
83,Jill Francis,AWS Well-Architected Framework,Purchase,8,3
83,Jill Francis,AWS Solutions Architect Consulting,Purchase,16,4
83,Jill Francis,AWS Cloud Migration,View,6,3
83,Jill Francis,AWS Amplify,Comment,6,4
83,Jill Francis,AWS Lambda,Comment,12,3
83,Jill Francis,AWS EC2,View,10,3
83,Jill Francis,AWS S3,View,13,1
83,Jill Francis,AWS Identity and Access Management (IAM),Purchase,19,5
83,Jill Francis,AWS Security Hub,Like,14,3
83,Jill Francis,AWS GuardDuty,Purchase,13,1
83,Jill Francis,AWS WAF,Purchase,13,2
84,Justin Diaz,AWS Well-Architected Framework,Purchase,19,4
84,Justin Diaz,AWS Solutions Architect Consulting,Like,16,1
84,Justin Diaz,AWS Cloud Migration,Like,14,2
84,Justin Diaz,AWS Amplify,Purchase,20,5
84,Justin Diaz,AWS Lambda,Like,18,1
84,Justin Diaz,AWS EC2,Like,15,5
84,Justin Diaz,AWS S3,Purchase,7,1
84,Justin Diaz,AWS Identity and Access Management (IAM),Purchase,8,1
84,Justin Diaz,AWS Security Hub,Purchase,11,4
84,Justin Diaz,AWS GuardDuty,View,2,5
84,Justin Diaz,AWS WAF,Like,6,2
85,Mr. Paul Gordon,AWS Well-Architected Framework,Purchase,5,1
85,Mr. Paul Gordon,AWS Solutions Architect Consulting,Purchase,16,3
85,Mr. Paul Gordon,AWS Cloud Migration,Purchase,10,5
85,Mr. Paul Gordon,AWS Amplify,Like,9,3
85,Mr. Paul Gordon,AWS Lambda,Purchase,11,2
85,Mr. Paul Gordon,AWS EC2,Purchase,10,3
85,Mr. Paul Gordon,AWS S3,View,4,3
85,Mr. Paul Gordon,AWS Identity and Access Management (IAM),Comment,19,4
85,Mr. Paul Gordon,AWS Security Hub,View,19,1
85,Mr. Paul Gordon,AWS GuardDuty,View,9,4
85,Mr. Paul Gordon,AWS WAF,Purchase,9,4
86,Colin Kelley,AWS Well-Architected Framework,View,15,4
86,Colin Kelley,AWS Solutions Architect Consulting,Purchase,15,1
86,Colin Kelley,AWS Cloud Migration,Like,3,4
86,Colin Kelley,AWS Amplify,Purchase,20,5
86,Colin Kelley,AWS Lambda,Like,16,2
86,Colin Kelley,AWS EC2,View,6,2
86,Colin Kelley,AWS S3,Comment,8,3
86,Colin Kelley,AWS Identity and Access Management (IAM),Like,13,2
86,Colin Kelley,AWS Security Hub,Like,10,2
86,Colin Kelley,AWS GuardDuty,View,18,3
86,Colin Kelley,AWS WAF,Comment,2,3
87,Ruth Williams,AWS Well-Architected Framework,Comment,16,3
87,Ruth Williams,AWS Solutions Architect Consulting,Purchase,11,2
87,Ruth Williams,AWS Cloud Migration,Comment,3,5
